step,x,y,speed,action,progress,on_track
297,84.33020087845141,267.66147922907675,26.352699446324905,"[True, False, False, True, False]",673.8883523403274,True
298,84.25624823130777,264.1197605407799,26.568680145692046,"[True, False, False, True, False]",675.9879338811243,True
299,84.20776333048774,260.5513952533118,26.765209985834957,"[True, False, False, False, False]",680.1871891665776,True
300,84.18360483124931,256.95628686519984,26.963921682294444,"[True, False, False, False, False]",684.3865173576909,True
301,84.18268924722997,253.33434493736527,27.164565326692184,"[True, False, False, False, False]",686.4861979338451,True
302,84.20398801133852,249.6854847842254,27.36691735594275,"[True, False, False, False, False]",690.6855782415486,True
303,84.24652468595362,246.00962718048865,27.570777830060553,"[True, False, False, False, False]",694.8849709058479,True
304,84.30937231484405,242.30669808284517,27.77596797814699,"[True, False, False, False, False]",699.0843636174847,True
305,84.39165090961149,238.57662836579627,27.982327989154495,"[True, False, False, False, False]",701.1840590411196,True
306,84.49252506382173,234.81935357090452,28.189715025369505,"[True, False, False, False, False]",705.3834496960533,True
307,84.61120168833816,231.03481366878268,28.398001438000865,"[True, False, False, False, False]",709.5828417658041,True
308,84.74692786170004,227.22295283317416,28.60707316574362,"[True, False, False, False, False]",713.7822350801101,True
309,84.89898878970168,223.38371922651126,28.816828298668614,"[True, False, False, False, False]",717.9816366784579,True
310,85.06670586862465,219.51706479636744,29.027175791232672,"[True, False, False, False, False]",720.0813503621096,True
311,85.24943484685804,215.62294508225082,29.23803430959209,"[True, False, False, False, False]",724.2808382276006,True
312,85.44656407990804,211.70131903221318,29.449331199718237,"[True, False, False, False, False]",728.4804706447541,True
313,85.65751287405315,207.75214882877592,29.661001564049975,"[True, False, False, False, False]",732.6803246846025,True
314,85.88172991414156,203.77539972369988,29.87298743556864,"[True, False, False, False, False]",736.8804590978538,True
315,86.1186917712563,199.7710398811494,30.085237039246515,"[True, False, False, False, False]",741.0808873827541,True
316,86.367901486191,195.7390402288245,30.297704131799815,"[True, False, False, False, False]",745.2815480748149,True
317,86.62888722488502,191.6793743166563,30.51034741157492,"[True, False, False, False, False]",749.4823137191828,True
318,86.89604748255421,187.67178788452134,30.123611226161877,"[True, False, False, False, True]",753.6830402667822,True
319,87.16861371775751,183.71616638528218,29.73750832075788,"[True, False, False, False, True]",757.8836240703558,True
320,87.44586725407389,179.81239971520233,29.351998828916663,"[True, False, False, False, True]",759.9838473058181,True
321,87.72713616132143,175.96038197773208,28.96704761791046,"[True, False, False, True, True]",764.1841523214518,True
322,88.03015547994983,172.16393001133684,28.563942979466574,"[True, False, False, True, True]",768.3842873508505,True
323,88.37015517713229,168.42919426235176,28.126350876389377,"[True, False, False, False, True]",772.584290096434,True
324,88.751078192075,164.67575093783603,28.29542279713517,"[True, False, False, False, False]",776.7842137671935,True
325,89.17123587032935,160.90315266385298,28.469421304171252,"[True, False, False, False, False]",778.8841671354517,True
326,89.6290250288927,157.1109759112369,28.647816117792992,"[True, False, False, False, False]",783.0841096146559,True
327,90.11324342626219,153.3781674868891,28.23062783829545,"[True, False, False, False, True]",787.2841753115539,True
328,90.6211768282676,149.7040346332227,27.81807383534277,"[True, False, False, False, True]",791.4844475417289,True
329,91.15028710433066,146.08792200043956,27.409630414655883,"[True, False, False, False, True]",795.6849697768187,True
330,91.69820147232221,142.52920988576963,27.004835056401323,"[True, False, False, False, True]",797.7853148651571,True
331,92.26270233723268,139.02731251674558,26.60327960127289,"[True, False, False, False, True]",801.986067191175,True
332,92.84171769938457,135.5816763819453,26.204604135943722,"[True, False, False, False, True]",806.1865983321042,True
333,93.43331210755244,132.19177861203727,25.80849151779142,"[True, False, False, False, True]",808.2866156346594,True
334,94.03567813226913,128.85712541338054,25.41466248145456,"[True, False, False, False, True]",812.4857605016447,True
335,94.64712833474066,125.57725055587828,25.022871272947643,"[True, False, False, False, True]",814.5847449839774,True
336,95.26608770712396,122.35171391626888,24.632901760541017,"[True, False, False, False, True]",818.7813256468773,True
337,95.89108656040611,119.18010007756867,24.24456397524356,"[True, False, False, False, True]",822.9761543087245,True
338,96.52075383672728,116.06201698495734,23.857691037389433,"[True, False, False, False, True]",825.0730933603063,True
339,97.15381082368594,112.99709465802239,23.47213642943658,"[True, False, False, False, True]",829.2666386185292,True
340,97.78906524892895,109.98498395895066,23.087771578570344,"[True, False, False, False, True]",831.3635121074213,True
341,98.42540573414175,107.02535541597216,22.704483716025827,"[True, False, False, False, True]",833.4606066774501,True
342,99.06179658839801,104.11789810112049,22.322173983170455,"[True, False, False, True, True]",837.6557417677283,True
343,99.71115683895468,101.26812687469803,21.92113463668329,"[True, False, False, True, True]",839.7538393725794,True
344,100.3839843081474,98.48292396200533,21.489891317423748,"[True, False, False, False, True]",843.9509797264947,True
345,101.07705263088071,95.76096253048675,21.06608049861479,"[True, False, False, False, True]",846.0498817425633,True
346,101.78735279412192,93.10099195552311,20.64880868751209,"[True, False, False, False, True]",848.1488626874933,True
347,102.51207995081036,90.50183427923992,20.237287784621163,"[True, False, False, False, True]",852.3464629331007,True
348,103.24862086915375,87.96238073760769,19.830823755350426,"[True, False, False, True, True]",854.4447096355678,True
349,104.00543398800674,85.48977280289944,19.393782003011278,"[True, False, False, True, True]",856.5422929415146,True
350,104.78863202155664,83.09176947802864,18.919958369508684,"[True, False, False, True, True]",858.6389636952491,True
351,105.6020576739119,80.77640232771998,18.405718709436147,"[True, False, False, False, True]",860.7344604611285,True
352,106.44109539464573,78.54061151857046,17.910315385243962,"[True, False, False, False, True]",864.9207494489468,True
353,107.30143328505004,76.38150712836773,17.431511961302007,"[True, False, False, True, True]",867.0108557505048,True
354,108.18548283550523,74.30673038108205,16.91452397878754,"[True, False, False, True, True]",869.0983306685823,True
355,109.09368261420826,72.32364714416471,16.35867767868345,"[True, False, False, True, True]",871.1825194131193,True
356,110.02468554090001,70.43909823346357,15.76479848765142,"[True, False, False, True, True]",873.262501293931,True
357,110.97557103959329,68.65918745814116,15.13489147582618,"[True, False, False, True, True]",875.3370098728461,True
358,111.94207449878577,66.98910974776436,14.47186849934128,"[True, False, False, True, True]",877.4043416314523,True
359,112.91882669889972,65.43302034707888,13.779316871260862,"[True, False, False, True, True]",879.4623113270999,True
360,113.89959617894614,63.99394476991732,13.061303918436037,"[True, False, False, True, True]",881.5082335591177,True
361,114.87752793360526,62.67372798719275,12.322212116596765,"[True, False, False, True, True]",883.5389796373714,True
362,115.84537237016977,61.473020196889415,11.56660020807644,"[True, False, False, True, True]",885.551151517952,True
363,116.79569911375717,60.39129549421499,10.799086555000162,"[True, False, False, True, True]",887.5413437854468,True
364,117.77486571597221,59.36775454362849,10.623567495134308,"[True, False, False, True, False]",889.506557272218,True
365,118.7778385921392,58.40550073854251,10.424425278391313,"[True, False, False, True, False]",891.4447132357195,True
366,119.79933238656332,57.50689614353172,10.20369360574682,"[True, False, False, True, False]",893.3552060050152,True
367,120.83391994987417,56.67356098755101,9.963486518018506,"[True, False, False, True, False]",895.2394076392692,True
368,121.87613731698896,55.90638891797025,9.70596795209796,"[True, False, False, True, False]",897.1009706041242,True
369,122.92058152693774,55.20557655256318,9.433323616582179,"[True, False, False, True, False]",898.9457814576047,True
370,123.9619994461394,54.57066559367761,9.147734990602158,"[True, False, False, True, False]",900.7815247601167,True
371,124.99536610677472,54.00059555766354,8.851355302813513,"[True, False, False, False, False]",902.6168624050335,True
372,126.02236871647712,53.49300119498532,8.591957568063364,"[True, False, False, False, False]",902.6168624050335,True
373,127.04460775016928,53.04563666784825,8.36882942803984,"[True, False, False, False, False]",904.4603823234715,True
374,128.0636013569029,52.65636948467647,8.18111094004296,"[True, False, False, False, False]",906.3196065514103,True
375,129.08078954283036,52.32317474271891,8.02777011182396,"[True, False, False, False, False]",908.2002373342733,True
376,130.0975381416807,52.04412966313041,7.907589245212598,"[True, False, False, False, False]",908.2002373342733,True
377,131.1151425835349,51.8174084036702,7.819163944339401,"[True, False, False, False, False]",910.1057967912294,True
378,132.1348314721465,51.64127713491485,7.76091524907084,"[True, False, False, False, False]",910.1057967912294,True
379,133.1577699805339,51.514089366599144,7.731113795550095,"[True, False, False, True, False]",912.0376870569945,True
380,134.1791114034887,51.436839392942744,7.68194016267159,"[True, False, False, True, False]",913.9955285920076,True
381,135.19400797343653,51.4099147944673,7.614402404019694,"[True, False, False, False, False]",913.9955285920076,True
382,136.20388720030533,51.43188243888297,7.575885951639803,"[True, False, False, False, False]",915.9776728408189,True
383,137.21010319642951,51.50138109830286,7.564599398950353,"[True, False, False, False, False]",915.9776728408189,True
384,138.21394040585187,51.61711779721824,7.578653054167348,"[True, False, False, False, False]",917.9817259980873,True
385,139.21661714417633,51.77786434599622,7.61610171392193,"[True, False, False, False, False]",917.9817259980873,True
386,140.21928895859546,51.98245405047502,7.674987553525556,"[True, False, False, False, False]",920.0050062894435,True
387,141.2230518172283,52.22977858871131,7.753379800231234,"[True, False, False, False, False]",920.0050062894435,True
388,142.22894513643908,52.5187850463882,7.849408783431649,"[True, False, False, False, False]",922.0448526372471,True
389,143.2379546543675,52.84847310282391,7.961292999742127,"[True, False, False, False, False]",922.0448526372471,True
390,144.25101515848345,53.217892359930616,8.087358790377884,"[True, False, False, False, False]",924.0988066084949,True
391,145.26901307458098,53.62613980686166,8.226052978168543,"[True, False, False, False, False]",924.0988066084949,True
392,146.2927889242511,54.07235741345408,8.375949306350236,"[True, False, False, False, False]",926.1646867109599,True
393,147.32313965751436,54.555729845923686,8.53574977596764,"[True, False, False, False, False]",926.1646867109599,True
394,148.36082086695492,55.07548229860227,8.704282042629522,"[True, False, False, False, False]",928.2405837817673,True
395,149.4065488893764,55.63087843582197,8.880493966780916,"[True, False, False, False, False]",928.2405837817673,True
